"lon","lat"
-118.2920815,33.7505404
-118.2445853,33.9093063
-118.2466402,33.9330384
-116.4050098,34.1185895
-118.3607516,33.9641496
-118.1727686,33.7765387
-118.01746,33.7803604
-118.1832078,33.8537106
-118.3460854,34.0441279
-118.2040421,33.8090022
-118.301793,33.724022
-118.1655861,33.870516
-118.2068151,33.8958599
-118.2745629,33.8137814
-118.336691,34.0183478
-117.9948329,33.6725709
-118.1970964,34.0543697
-118.1984151,33.7907597
-118.0783026,33.8791245
-118.2851734,34.0328725
-118.1443531,33.8485946
-118.2830397,33.9377071
-118.2742861,33.785363
-118.1447639,33.8676829
-118.1235512,33.9274486
-118.3059563,33.8318053
-118.1129801,33.9175469
-118.1420002,33.8449197
-118.1692259,33.8657469
-117.9895606,34.1480084
-118.1218458,33.8419654
-118.1475193,33.9255043
-118.296508,33.9233405
-80.8665755,35.2307618
-118.2703289,34.0167643
-118.2117093,33.8198431
-118.2472614,33.9096918
-118.3206483,33.9815716
-115.2478265,36.188004
-118.2568746,33.9941643
-118.2645365,33.7869871
-118.2854038,34.0051841
-118.0483456,33.7106359
-118.339276,34.0251617
-117.2290114,33.8772484
-118.1937243,33.7898474
-118.1795636,33.7702772
-118.3592614,33.9011773
-118.2439626,33.8552132
-118.1427897,33.9217758
-118.0761028,34.0147516
-118.32763,33.7945119
-118.1650382,33.7859932
-118.2665739,33.8320915
-118.2713624,33.8103066
-118.308,33.829921
-118.1994549,33.8999648
-118.2451381,33.8492034
-118.2635173,33.7891809
-118.3085733,33.8294172
-118.330296,33.969713
-118.2152043,33.9111242
-118.1759532,33.8499545
-118.3147317,33.8238601
-118.2922967,33.794143
-117.9492864,33.7090973
-118.3172326,33.9706396
-118.293087,33.844232
-118.2599172,33.9580973
-117.5644059,33.8617828
-118.1984106,34.6646866
-118.2157825,33.9152722
-118.3093611,33.9425163
-118.2366552,33.9391401
-118.2891629,33.9461116
-118.1695583,33.7761868
-118.1176599,33.8794501
-118.2556285,33.9631735
-118.1548777,33.7867761
-117.9131796,33.6561453
-117.2151451,33.9199376
-118.2631669,33.8556662
-118.2796778,33.7892441
-118.31523,33.8260078
-118.3407329,33.8777981
-103.2916721,47.8014265
-118.2746968,33.7858279
-118.0006681,33.8754572
-118.3026257,33.8311915
-118.065116,33.8377199
-118.0447159,34.0823449
-117.2524608,33.9461219
-118.2020706,33.8762228
-117.4763052,33.9279756
-118.3044742,34.0383649
-94.9159099,29.7921132
-100.6535019,46.7706903
-117.9867825,33.8515782
-118.1606191,33.8580235
-117.598234,33.8496444
-85.981937,43.627885
-118.294984,34.014919
-118.285382,33.819361
-118.008252,33.9478176
-87.9642556,42.6398147
-118.2664621,33.8261606
-118.231607,33.9386719
-118.184624,33.7683996
-118.2049291,33.8668738
-118.3268661,33.927084
-118.2906848,33.9823914
-118.1497833,33.9085064
-118.2464968,33.9100024
-118.0960466,33.9248548
-118.3154459,33.9881116
-118.2207499,33.8113407
-118.2856305,33.9300102
-118.3511828,34.0282045
-118.2883181,33.9233642
-118.2959851,33.9204634
-118.2598087,33.8043722
-118.382973,33.957866
-118.4496827,34.4109843
-118.2503185,33.8713462
-118.2986791,33.7415244
-118.2436849,34.0522342
-118.1527886,33.7765923
-118.1593466,33.8368923
-118.3196738,33.807176
-118.3500899,34.0175562
-118.2886233,33.9011939
-118.3015612,33.9320496
-118.3558198,33.9715113
-118.0946256,33.8335419
-118.2512985,33.8480347
-117.573986,34.022282
-119.1614153,34.1672206
-117.371387,34.4051025
-118.275239,33.9345726
-117.6857183,34.0993878
-118.1750901,33.7669684
-118.1616526,33.9087183
-118.2471451,33.8857605
-117.4302268,33.7259617
-118.2986791,33.7415244
-118.1728798,33.7873876
-115.0981141,36.228613
-118.3145805,33.8881029
-118.1882336,33.7959785
-118.1616526,33.9087183
-118.1222657,33.9260384
-118.2607926,33.8526308
-118.2553138,33.7911493
-118.451685,33.9790509
-118.3247066,33.9068534
-98.0346193,43.7101834
-117.6665364,34.0267774
-118.2942113,33.8374566
-118.2374843,33.9076369
-117.1843796,34.0720952
-118.3148877,33.9517516
-118.2986614,33.9351238
-118.2558297,33.9020657
-118.2676635,33.8250169
-117.616713,34.0679002
-118.3178831,33.9584763
-118.3583797,33.895157
-118.2772077,33.9271466
-118.14923,33.878883
-118.2863308,33.9964538
-118.027793,33.811591
-118.2420591,33.9103893
-118.1009943,33.8809832
-118.3597842,33.9725317
-118.117476,33.8061034
-118.1776953,33.7888799
-118.305429,33.978689
-117.9915801,33.9191868
-117.2849118,33.840185
-117.9895572,33.9420448
-117.6918476,34.0994646
-118.319572,33.810933
-118.1561225,33.8394595
-118.2797653,33.8433983
-118.2436849,34.0522342
-118.2011766,33.8861714
-118.2863052,33.731505
-118.2072382,33.918503
-118.2686168,33.808184
-118.3377299,33.9093654
