"lon","lat"
-94.7688162,30.4527067
-122.455626,48.780252
-122.422577,48.403637
-122.363997,48.532883
-122.453589,48.768327
-122.217214,48.382047
-122.645471,48.299223
-122.512561,48.573188
-122.463379,48.940663
-122.4227387,48.7472836
-122.3280001,48.4788496
-122.661473,48.486927
-122.4932777,48.7920443
-122.478749,48.757883
-122.1072366,48.0252884
-122.443671,48.80495
-122.359617,48.7222537
-95.3071918,30.0109759
-122.2246237,48.5204401
-122.320612,48.565143
-122.169498,47.8619577
-122.1710957,48.1142595
-122.4417216,48.7773742
-122.2585906,47.9192193
-122.302118,48.42116
-122.5992703,48.8510657
-122.6170109,48.5136672
-122.5053903,48.7782924
-122.225559,48.383062
-97.2333997,27.5818519
-121.813301,38.010591
-122.345179,48.472995
-151.0697238,60.493181
-122.4477255,48.7598741
-122.545507,47.2164519
-122.304985,48.383567
-122.589069,47.563698
-122.471836,48.720837
