"Respondent","Applied_Time","ApplicantID","how_hear","Applicant","app_day"
181,2017-03-09 13:20:52,"M5003","Tesoro employee","Yes",2.55616898147872
525,2017-03-15 09:30:08,"J2755","Tesoro employee","Yes",8.39592592592868
129,2017-03-08 23:00:08,"B0865","Newspaper ad","Yes",1.95843749999724
848,2017-03-21 00:55:42,"W0755","Tesoro employee","Yes",14.0386805555611
609,2017-03-17 01:37:24,"O2746","Indeed.com","Yes",10.0676388888889
138,2017-03-08 23:26:21,"S8090","I am currently an employee or contractor at Tesoro","Yes",1.9766319444472
853,2017-03-21 01:23:40,"S2899","I am currently an employee or contractor at Tesoro","Yes",14.0581018518574
387,2017-03-13 08:17:26,"P5783","Personal referral","Yes",6.34545138888613
691,2017-03-18 20:34:27,"F5813","Tesoro employee","Yes",11.8572569444444
202,2017-03-09 16:48:25,"B4352","Tesoro employee","Yes",2.70028935185185
862,2017-03-21 08:57:05,"B6606","Personal referral","Yes",14.3729861111056
801,2017-03-20 18:27:32,"W0638","Indeed.com","Yes",13.7691203703731
96,2017-03-08 18:25:17,"J2932","Newspaper ad","Yes",1.76755787037037
621,2017-03-17 11:13:48,"D5234","Indeed.com","Yes",10.4679166666694
128,2017-03-08 22:54:15,"M0735","Social media (e.g. Facebook or Twitter)","Yes",1.95435185184633
462,2017-03-14 14:14:41,"L6085","Indeed.com","Yes",7.59354166666115
93,2017-03-08 18:11:27,"L3646","Tesoro employee","Yes",1.75795138889165
309,2017-03-11 15:57:53,"S6073","Indeed.com","Yes",4.66519675926202
69,2017-03-08 14:44:04,"T7358","Indeed.com","Yes",1.61393518518794
326,2017-03-11 23:29:26,"J4948","Tesoro website or mailing","Yes",4.9787847222167
804,2017-03-20 19:55:14,"N3544","Personal referral","Yes",13.8300231481481
311,2017-03-11 16:29:14,"N8576","Don't remember","Yes",4.68696759259259
221,2017-03-09 20:08:43,"B9088","Indeed.com","Yes",2.83938657407407
619,2017-03-17 10:30:28,"H0581","I am currently an employee or contractor at Tesoro","Yes",10.4378356481454
113,2017-03-08 21:16:08,"F5032","Personal referral","Yes",1.88621527777226
626,2017-03-17 13:29:45,"H6161","Personal referral","Yes",10.5623379629602
86,2017-03-08 17:17:23,"V1851","Personal referral","Yes",1.72040509259259
845,2017-03-21 00:30:58,"V3290","Indeed.com","Yes",14.0215046296296
111,2017-03-08 21:14:12,"T3126","Indeed.com","Yes",1.88486111111111
245,2017-03-10 00:06:54,"L1455","Social media (e.g. Facebook or Twitter)","Yes",3.00480324073522
537,2017-03-15 15:16:24,"O5405","Job training program","Yes",8.63640046295744
101,2017-03-08 19:51:23,"C6383","Social media (e.g. Facebook or Twitter)","Yes",1.82734953703704
48,2017-03-08 11:42:35,"M9636","Tesoro employee","Yes",1.48791666666391
852,2017-03-21 01:22:58,"B0415","Tesoro website or mailing","Yes",14.0576157407407
718,2017-03-19 13:41:21,"S3401","Tesoro employee","Yes",12.5703935185158
687,2017-03-18 19:34:11,"W0065","Indeed.com","Yes",11.8154050925954
306,2017-03-11 15:30:34,"W6146","Indeed.com","Yes",4.64622685185185
575,2017-03-16 12:38:50,"E0628","Indeed.com","Yes",9.52697916666391
787,2017-03-20 15:09:11,"O9305","Indeed.com","Yes",13.6313888888834
644,2017-03-17 21:02:25,"F8108","Indeed.com","Yes",10.8766782407407
218,2017-03-09 19:43:43,"A8384","Indeed.com","Yes",2.82202546296296
234,2017-03-09 21:35:11,"G0448","I am currently an employee or contractor at Tesoro","Yes",2.89944444443893
604,2017-03-17 00:48:24,"R2801","Tesoro employee","Yes",10.0336111111111
571,2017-03-16 11:20:28,"E0628","Indeed.com","Yes",9.47255787036485
754,2017-03-20 01:21:13,"S2297","Personal referral","Yes",13.056400462963
868,2017-03-21 12:07:45,"E4361","Personal referral","Yes",14.505393518513
400,2017-03-13 14:10:42,"H0351","Indeed.com","Yes",6.5907754629602
372,2017-03-12 21:39:21,"W6279","Tesoro website or mailing","Yes",5.90232638888889
678,2017-03-18 17:37:29,"B8699","Tesoro employee","Yes",11.7343634259314
44,2017-03-08 11:09:35,"G8345","I am currently an employee or contractor at Tesoro","Yes",1.46498842592593
520,2017-03-15 04:52:39,"D7272","Tesoro employee","Yes",8.20322916666943
160,2017-03-09 01:35:18,"C0410","Tesoro website or mailing","Yes",2.06618055555832
180,2017-03-09 12:44:22,"W5213","Indeed.com","Yes",2.53081018518519
307,2017-03-11 15:42:29,"R7482","Job training program","Yes",4.65450231481482
97,2017-03-08 18:45:19,"F2617","Tesoro website or mailing","Yes",1.78148148147872
456,2017-03-14 12:35:49,"D1782","Social media (e.g. Facebook or Twitter)","Yes",7.52487268518519
534,2017-03-15 14:22:26,"B6741","Recruiting organization","Yes",8.59891203703704
811,2017-03-20 21:08:24,"M8157","Online job site (other than Indeed)","Yes",13.8808449074046
109,2017-03-08 21:06:22,"G2642","Indeed.com","Yes",1.87943287036485
50,2017-03-08 11:50:35,"H2237","Social media (e.g. Facebook or Twitter)","Yes",1.49346064814815
416,2017-03-13 18:11:55,"K9088","Tesoro website or mailing","Yes",6.75827546296296
68,2017-03-08 14:40:54,"M4547","Tesoro website or mailing","Yes",1.61173611111111
884,2017-03-21 15:34:05,"B5118","Indeed.com","Yes",14.6486805555528
188,2017-03-09 14:38:02,"P6745","Tesoro website or mailing","Yes",2.60974537037037
110,2017-03-08 21:10:30,"N0848","Social media (e.g. Facebook or Twitter)","Yes",1.88229166666943
538,2017-03-15 15:42:56,"T6081","Online job site (other than Indeed)","Yes",8.65482638888337
873,2017-03-21 13:57:19,"B0755","Indeed.com","Yes",14.5814699074102
439,2017-03-13 23:43:16,"G2712","Tesoro employee","Yes",6.98837962963515
637,2017-03-17 18:23:46,"P8722","Indeed.com","Yes",10.7665162037009
177,2017-03-09 11:30:33,"J1460","Newspaper ad","Yes",2.47954861111111
446,2017-03-14 00:44:50,"N7424","Indeed.com","Yes",7.03113425926202
682,2017-03-18 18:09:50,"P9238","Indeed.com","Yes",11.756840277775
506,2017-03-14 23:36:36,"T4891","Indeed.com","Yes",7.98376157406855
496,2017-03-14 22:40:46,"O2282","Tesoro website or mailing","Yes",7.94497685185461
773,2017-03-20 12:26:35,"O6302","Personal referral","Yes",13.5184606481481
674,2017-03-18 16:49:57,"P9238","Indeed.com","Yes",11.701365740738
583,2017-03-16 16:27:32,"P1912","Tesoro website or mailing","Yes",9.68578703703704
799,2017-03-20 18:17:52,"A5013","Tesoro website or mailing","Yes",13.7624074074129
748,2017-03-20 00:32:25,"W0713","Indeed.com","Yes",13.0225115740768
521,2017-03-15 05:08:24,"U3345","Personal referral","Yes",8.21416666667219
757,2017-03-20 01:36:22,"F6685","Tesoro website or mailing","Yes",13.0669212962963
299,2017-03-11 13:27:52,"B7656","Personal referral","Yes",4.56101851852128
394,2017-03-13 12:55:17,"A3837","Tesoro employee","Yes",6.53839120370646
468,2017-03-14 16:21:35,"B6775","Indeed.com","Yes",7.68165509259535
739,2017-03-19 20:53:06,"T3879","Indeed.com","Yes",12.8702083333333
213,2017-03-09 18:33:21,"F0881","Indeed.com","Yes",2.77315972222222
652,2017-03-18 00:57:50,"M9331","Indeed.com","Yes",11.0401736111084
595,2017-03-16 20:24:19,"N4691","Indeed.com","Yes",9.85021990740741
618,2017-03-17 09:21:15,"J8026","Personal referral","Yes",10.3897569444444
649,2017-03-17 22:47:07,"S6177","Tesoro website or mailing","Yes",10.9493865740741
846,2017-03-21 00:39:22,"L0234","I am currently an employee or contractor at Tesoro","Yes",14.0273495370343
82,2017-03-08 16:37:10,"G9549","Personal referral","Yes",1.69248842592041
544,2017-03-15 18:08:59,"O5023","Tesoro employee","Yes",8.75624999999724
389,2017-03-13 10:32:45,"P2409","Tesoro employee","Yes",6.43940972222498
151,2017-03-09 00:40:43,"M4421","I am currently an employee or contractor at Tesoro","Yes",2.02828703703428
555,2017-03-15 21:33:38,"G6497","I am currently an employee or contractor at Tesoro","Yes",8.8983680555528
53,2017-03-08 12:19:27,"M0549","Personal referral","Yes",1.51350694444444
483,2017-03-14 18:34:01,"K8463","Tesoro employee","Yes",7.77362268518519
602,2017-03-16 23:58:29,"S9003","Indeed.com","Yes",9.99894675925926
490,2017-03-14 21:08:34,"W6602","Tesoro employee","Yes",7.88094907407407
531,2017-03-15 13:24:06,"L2285","Indeed.com","Yes",8.55840277778054
165,2017-03-09 02:54:29,"J3925","Indeed.com","Yes",2.12118055555004
883,2017-03-21 15:24:27,"I9291","Tesoro website or mailing","Yes",14.6419791666694
578,2017-03-16 14:37:49,"W1890","Online job site (other than Indeed)","Yes",9.60960648147872
546,2017-03-15 19:00:23,"W8227","Online job site (other than Indeed)","Yes",8.79193287037313
216,2017-03-09 19:17:18,"C5120","Newspaper ad","Yes",2.80368055556107
106,2017-03-08 20:23:39,"B2612","Tesoro employee","Yes",1.849768518513
239,2017-03-09 22:40:30,"S9120","Personal referral","Yes",2.94479166666943
731,2017-03-19 17:57:59,"K5067","Indeed.com","Yes",12.7486111111056
72,2017-03-08 15:01:16,"M8873","Indeed.com","Yes",1.62589120370094
90,2017-03-08 17:46:49,"E6282","Don't remember","Yes",1.74084490740741
158,2017-03-09 01:17:41,"W4855","Personal referral","Yes",2.05395833333057
569,2017-03-16 08:18:07,"D4355","Personal referral","Yes",9.34591435185461
690,2017-03-18 20:19:27,"H7626","Tesoro website or mailing","Yes",11.8468402777805
275,2017-03-10 20:24:22,"L1088","Tesoro website or mailing","Yes",3.85025462962963
709,2017-03-19 02:12:49,"S1588","Indeed.com","Yes",12.0922453703676
288,2017-03-10 23:47:27,"P0258","Online job site (other than Indeed)","Yes",3.99128472222222
120,2017-03-08 22:01:32,"H6198","Tesoro employee","Yes",1.91773148148148
305,2017-03-11 15:01:35,"M1848","Tesoro employee","Yes",4.62611111110835
562,2017-03-16 00:21:19,"C9427","Indeed.com","Yes",9.01480324074626
798,2017-03-20 18:09:30,"R2761","Social media (e.g. Facebook or Twitter)","Yes",13.7566087962908
363,2017-03-12 18:08:00,"S4715","Indeed.com","Yes",5.75555555555831
407,2017-03-13 16:30:06,"N8958","Tesoro website or mailing","Yes",6.6875694444472
265,2017-03-10 17:28:00,"J8613","Personal referral","Yes",3.72777777777778
822,2017-03-20 22:12:10,"D4795","Tesoro website or mailing","Yes",13.9251157407407
765,2017-03-20 07:16:34,"E6933","Tesoro website or mailing","Yes",13.3031828703676
733,2017-03-19 19:09:51,"H0940","Personal referral","Yes",12.7985185185158
155,2017-03-09 00:59:21,"C6674","Online job site (other than Indeed)","Yes",2.04121527777778
114,2017-03-08 21:18:41,"S5893","Personal referral","Yes",1.88797453703704
666,2017-03-18 14:22:19,"H3893","Tesoro employee","Yes",11.5988425925898
410,2017-03-13 17:08:14,"J1858","Indeed.com","Yes",6.71405092592593
65,2017-03-08 14:34:28,"H9430","Tesoro employee","Yes",1.60726851852128
837,2017-03-20 23:42:18,"A2227","I am currently an employee or contractor at Tesoro","Yes",13.9877083333333
542,2017-03-15 16:38:10,"H4488","Personal referral","Yes",8.69317129629906
823,2017-03-20 22:46:49,"G5201","Tesoro employee","Yes",13.9491782407435
549,2017-03-15 20:20:46,"K2732","Tesoro website or mailing","Yes",8.84775462963515
624,2017-03-17 12:28:58,"B8578","Job training program","Yes",10.5201157407435
286,2017-03-10 23:13:13,"S1588","Indeed.com","Yes",3.96751157407683
860,2017-03-21 04:35:15,"K9804","Don't remember","Yes",14.1911574074046
413,2017-03-13 17:33:56,"C1598","Tesoro website or mailing","Yes",6.73189814815091
830,2017-03-20 23:21:37,"S4336","Indeed.com","Yes",13.9733449074129
190,2017-03-09 14:53:01,"T3223","Indeed.com","Yes",2.62015046296572
60,2017-03-08 13:26:42,NA,"Tesoro employee","No",1.56021990740465
63,2017-03-08 14:12:43,NA,"Personal referral","No",1.59217592592041
64,2017-03-08 14:29:35,NA,"Personal referral","No",1.60388888888613
67,2017-03-08 14:40:50,NA,"Personal referral","No",1.61170138888613
74,2017-03-08 15:16:41,NA,"Social media (e.g. Facebook or Twitter)","No",1.63658564815091
78,2017-03-08 15:42:19,NA,"Personal referral","No",1.65438657407407
80,2017-03-08 15:59:51,NA,"Tesoro website or mailing","No",1.66657407407131
107,2017-03-08 20:48:13,NA,"Tesoro employee","No",1.86681712962963
131,2017-03-08 23:05:55,NA,"Newspaper ad","No",1.96244212963239
132,2017-03-08 23:09:41,NA,"Newspaper ad","No",1.96505787037313
146,2017-03-09 00:06:28,NA,"Tesoro employee","No",2.00450231481206
153,2017-03-09 00:50:39,NA,"Social media (e.g. Facebook or Twitter)","No",2.03517361111111
163,2017-03-09 02:32:13,NA,"Online job site (other than Indeed)","No",2.10570601851852
169,2017-03-09 03:36:32,NA,"Social media (e.g. Facebook or Twitter)","No",2.15037037037037
173,2017-03-09 09:16:43,NA,"Tesoro website or mailing","No",2.3866087962963
175,2017-03-09 09:49:42,NA,"Tesoro employee","No",2.40951388888889
184,2017-03-09 14:03:25,NA,"Indeed.com","No",2.58570601852128
205,2017-03-09 17:13:53,NA,"Indeed.com","No",2.71797453703704
206,2017-03-09 17:36:58,NA,"Indeed.com","No",2.73401620370094
211,2017-03-09 18:08:45,NA,"Social media (e.g. Facebook or Twitter)","No",2.7560879629602
251,2017-03-10 02:00:34,NA,"Tesoro employee","No",3.08372685185185
256,2017-03-10 13:18:13,NA,"Personal referral","No",3.55432870370094
258,2017-03-10 13:28:33,NA,"Personal referral","No",3.56149305556107
259,2017-03-10 13:46:13,NA,"Recruiting organization","No",3.57376157407407
274,2017-03-10 19:45:39,NA,"Tesoro website or mailing","No",3.82336805555556
278,2017-03-10 21:29:36,NA,"Tesoro employee","No",3.89555555555832
295,2017-03-11 09:29:05,NA,"Tesoro website or mailing","No",4.39519675925926
304,2017-03-11 14:32:11,NA,"Indeed.com","No",4.60569444444168
318,2017-03-11 20:26:24,NA,"I am currently an employee or contractor at Tesoro","No",4.85166666666943
330,2017-03-12 00:41:55,NA,"Online job site (other than Indeed)","No",5.02910879629906
338,2017-03-12 12:09:23,NA,"Personal referral","No",5.50651620370646
344,2017-03-12 13:15:23,NA,"Indeed.com","No",5.55234953703704
346,2017-03-12 13:43:03,NA,"Indeed.com","No",5.5715625
348,2017-03-12 13:53:55,NA,"Online job site (other than Indeed)","No",5.57910879630181
366,2017-03-12 19:07:52,NA,"Indeed.com","No",5.79712962962963
386,2017-03-13 07:19:48,NA,"Indeed.com","No",6.30541666666943
390,2017-03-13 10:57:07,NA,"Tesoro website or mailing","No",6.45633101851852
424,2017-03-13 20:33:21,NA,"Online job site (other than Indeed)","No",6.85649305555831
454,2017-03-14 09:27:43,NA,"Don't remember","No",7.3942592592565
466,2017-03-14 16:15:53,NA,"Personal referral","No",7.67770833332781
471,2017-03-14 17:20:28,NA,"Social media (e.g. Facebook or Twitter)","No",7.72255787036485
472,2017-03-14 17:31:59,NA,"I am currently an employee or contractor at Tesoro","No",7.73055555555004
473,2017-03-14 17:32:45,NA,"I am currently an employee or contractor at Tesoro","No",7.73107638888889
488,2017-03-14 20:09:45,NA,"Indeed.com","No",7.84010416666667
500,2017-03-14 23:03:03,NA,"Indeed.com","No",7.9604629629602
513,2017-03-15 01:43:46,NA,"Personal referral","No",8.07206018518518
519,2017-03-15 03:57:12,NA,"Indeed.com","No",8.16473379629354
527,2017-03-15 11:27:02,NA,"Online job site (other than Indeed)","No",8.47710648148424
577,2017-03-16 14:35:02,NA,"Indeed.com","No",9.60766203703704
704,2017-03-19 00:31:47,NA,"Indeed.com","No",12.0220717592593
728,2017-03-19 17:35:45,NA,"Indeed.com","No",12.7331597222222
574,2017-03-16 12:05:08,NA,"Tesoro website or mailing","No",9.50356481481757
551,2017-03-15 20:57:32,NA,"Tesoro website or mailing","No",8.87328703703704
631,2017-03-17 16:26:45,NA,"Tesoro employee","No",10.6852430555583
828,2017-03-20 22:59:43,NA,"Don't remember","No",13.9581365740741
673,2017-03-18 16:40:40,NA,"Indeed.com","No",11.6949074074074
581,2017-03-16 15:40:20,NA,"Personal referral","No",9.65302083332781
711,2017-03-19 03:59:00,NA,"Indeed.com","No",12.1659837962935
591,2017-03-16 18:33:35,NA,"Indeed.com","No",9.77332175926202
802,2017-03-20 18:42:33,NA,"Personal referral","No",13.7795601851824
580,2017-03-16 15:36:39,NA,"Personal referral","No",9.65045138889441
760,2017-03-20 02:13:13,NA,"Tesoro website or mailing","No",13.0925115740768
648,2017-03-17 22:22:18,NA,"Indeed.com","No",10.9321527777805
685,2017-03-18 19:13:42,NA,"Tesoro website or mailing","No",11.8011805555583
849,2017-03-21 01:00:33,NA,"Indeed.com","No",14.0420601851797
662,2017-03-18 13:16:43,NA,"Tesoro employee","No",11.5532754629685
740,2017-03-19 21:20:16,NA,"Tesoro employee","No",12.8890856481454
870,2017-03-21 13:22:05,NA,"I am currently an employee or contractor at Tesoro","No",14.5570023148176
658,2017-03-18 06:45:25,NA,"Indeed.com","No",11.2815393518546
730,2017-03-19 17:39:53,NA,"Indeed.com","No",12.7360300925926
803,2017-03-20 19:27:55,NA,"Indeed.com","No",13.8110532407435
670,2017-03-18 16:28:02,NA,"Indeed.com","No",11.6861342592593
541,2017-03-15 16:09:53,NA,"Online job site (other than Indeed)","No",8.67354166666391
576,2017-03-16 12:48:36,NA,"Indeed.com","No",9.53376157407132
623,2017-03-17 11:54:50,NA,"Job training program","No",10.4964120370426
827,2017-03-20 22:57:35,NA,"Personal referral","No",13.9566550925954
759,2017-03-20 01:58:51,NA,"Indeed.com","No",13.0825347222277
