"","X","lon","lat","job"
"185",5,-118.1962285,33.7774513,"Machinist/Millwright/Mechanic"
"186",6,-118.272983,33.818643,"Machinist/Millwright/Mechanic"
"187",7,-118.3125537,33.7543126,"Machinist/Millwright/Mechanic"
"188",8,-118.296287,33.739424,"Machinist/Millwright/Mechanic"
"189",9,-118.299874,33.982981,"Machinist/Millwright/Mechanic"
"190",10,-118.130438,33.8786176,"Machinist/Millwright/Mechanic"
"191",11,-118.196658,33.80536,"Machinist/Millwright/Mechanic"
"192",12,-118.3057392,33.8318122,"Machinist/Millwright/Mechanic"
"193",13,-117.1497517,33.7266759,"Machinist/Millwright/Mechanic"
"194",14,-118.318193,33.755877,"Machinist/Millwright/Mechanic"
"195",15,-118.1251282,33.9628892,"Machinist/Millwright/Mechanic"
"196",16,-118.361547,33.876885,"Machinist/Millwright/Mechanic"
"197",17,-118.250515,33.886624,"Machinist/Millwright/Mechanic"
"198",18,-118.075238,33.834757,"Machinist/Millwright/Mechanic"
"199",19,-118.24272,33.827016,"Machinist/Millwright/Mechanic"
"200",20,-118.6848294,34.2794813,"Machinist/Millwright/Mechanic"
"201",21,-117.589226,34.020532,"Machinist/Millwright/Mechanic"
"202",22,-118.249164,33.786766,"Machinist/Millwright/Mechanic"
"203",23,-118.2849374,33.9187658,"Machinist/Millwright/Mechanic"
"204",24,-118.091897,33.974255,"Machinist/Millwright/Mechanic"
"205",25,-118.021513,33.789647,"Machinist/Millwright/Mechanic"
"206",26,-118.125374,33.969162,"Machinist/Millwright/Mechanic"
"207",27,-118.1210269,33.8627515,"Machinist/Millwright/Mechanic"
"208",28,-117.0253213,33.944748,"Machinist/Millwright/Mechanic"
"209",29,-117.473326,34.133985,"Machinist/Millwright/Mechanic"
"210",30,-118.0888749,34.1142796,"Machinist/Millwright/Mechanic"
"211",31,-118.301872,33.830954,"Machinist/Millwright/Mechanic"
"212",32,-118.159723,33.772399,"Machinist/Millwright/Mechanic"
"213",33,-118.1834619,33.9730317,"Machinist/Millwright/Mechanic"
"214",34,-118.273298,33.864721,"Machinist/Millwright/Mechanic"
"215",35,-118.1808806,33.8324374,"Machinist/Millwright/Mechanic"
"216",36,-118.2720584,33.772901,"Machinist/Millwright/Mechanic"
"217",37,-117.9512116,33.8124743,"Machinist/Millwright/Mechanic"
"218",38,-117.2262169,33.7445337,"Machinist/Millwright/Mechanic"
"219",39,-118.208907,33.883398,"Machinist/Millwright/Mechanic"
"220",40,-117.6662898,33.656454,"Machinist/Millwright/Mechanic"
"221",41,-118.238276,33.912223,"Machinist/Millwright/Mechanic"
"222",42,-118.285072,33.822278,"Machinist/Millwright/Mechanic"
"223",43,-118.266576,33.795003,"Machinist/Millwright/Mechanic"
"224",44,-118.297104,33.720854,"Machinist/Millwright/Mechanic"
"225",45,-117.381461,34.498886,"Machinist/Millwright/Mechanic"
"226",46,-118.1305328,33.8496371,"Machinist/Millwright/Mechanic"
"227",47,-118.289278,34.006141,"Machinist/Millwright/Mechanic"
"228",48,-118.2639541,33.8017325,"Machinist/Millwright/Mechanic"
"229",50,-118.290687,33.721682,"Machinist/Millwright/Mechanic"
"230",51,-111.7632776,33.4521565,"Machinist/Millwright/Mechanic"
"231",52,-118.161999,33.7743592,"Machinist/Millwright/Mechanic"
"232",53,-118.314178,33.808225,"Machinist/Millwright/Mechanic"
