"lon","lat"
-117.2296717,33.9424658
-110.975476,32.376273
-121.954301,38.354404
-118.242632,33.829249
-118.1900653,33.9656667
-83.3308454,30.8890546
-119.3003111,34.2844015
-121.7737719,37.9894883
-122.243038,38.152839
-121.7162609,37.9877892
-122.0885324,38.017402
-121.2955504,37.9950903
-122.4517195,37.7028278
-122.1942141,38.1091511
-121.777997,38.6663834
-122.0593343,38.2520084
-122.0560371,38.2667212
-97.8732112,30.0160458
-122.243038,38.152839
-118.3560522,34.0201018
-122.2198512,38.0667916
-122.2385198,38.0862893
-118.2646748,34.051042
-121.9756566,37.9681011
-122.2271645,38.1418044
-118.1513914,34.8727475
-121.7803019,38.0077798
-122.2268401,38.0841948
-122.245273,38.1433195
-121.3126328,38.0031929
-121.3037295,37.9844727
-118.3876973,34.0546869
-118.303285,33.9552866
-122.0738244,37.9215611
-121.7737801,37.9584764
-121.6881099,37.9821626
-122.445541,38.2839173
-122.1350484,38.1811055
-122.3522976,37.9794978
-122.097892,37.9927319
-113.399857,53.452926
-121.7184628,37.9248899
-122.0722352,37.9387709
-122.1346782,38.1744276
